id,Car,Heavy_Vehicles,Motorcycle,Other,Pedalcycle
724565,2,0,0,0,0
724566,1,0,1,0,0
724567,0,1,0,0,0
724568,1,0,1,0,0
724569,2,0,0,0,0
724570,5,0,0,0,0
724571,1,0,1,0,0
724572,2,0,0,0,0
724573,2,0,0,0,0
724574,1,0,0,0,1
724575,2,0,0,0,0
724576,2,0,0,0,0
724577,1,1,0,0,0
724578,2,0,0,0,0
724579,1,0,0,0,1
724580,2,0,0,0,0
724581,3,0,0,0,0
724582,1,0,1,0,0
724583,1,0,0,0,0
724584,1,0,1,0,0
724585,0,1,0,0,0
724586,1,0,1,0,0
724587,2,0,0,0,0
724588,2,0,0,0,0
724589,2,0,0,0,0
724590,1,0,1,0,0
724591,2,0,0,0,0
724592,1,0,0,0,0
724593,2,0,0,1,0
724594,1,1,0,0,0
724595,1,0,0,0,0
724596,1,0,1,0,0
724597,1,1,0,0,0
724598,1,0,0,0,1
724599,1,0,0,0,0
724600,1,0,1,0,0
724601,2,0,0,0,0
724602,1,0,0,0,1
724603,1,0,0,0,1
724604,2,0,0,0,0
724605,0,0,1,0,0
724606,1,0,1,0,0
724607,0,0,1,0,0
724608,2,0,0,0,0
724609,1,0,0,1,0
724610,2,0,0,0,0
724611,1,0,0,1,0
724612,1,0,0,0,1
724613,2,0,0,0,0
724614,2,0,0,0,0
724615,1,0,0,0,1
724616,1,0,0,0,0
724617,1,0,1,0,0
724618,1,0,1,0,0
724619,1,0,0,0,1
724620,1,0,1,0,0
724621,0,2,0,0,0
724622,0,0,0,0,1
724623,2,0,0,0,0
724624,0,1,0,0,0
724625,0,1,1,0,0
724626,2,0,0,0,0
724627,2,0,0,0,0
724628,1,0,0,0,0
724629,1,0,0,0,1
724630,3,0,0,0,0
724631,1,0,0,0,1
724632,2,0,1,0,0
724633,1,0,1,0,0
724634,2,0,0,0,0
724635,1,0,1,0,0
724636,1,0,0,1,0
724637,2,0,0,0,0
724638,1,0,1,0,0
724639,2,0,0,0,0
724640,0,0,0,0,1
724641,2,0,0,0,0
724642,1,0,0,0,1
724643,1,0,0,0,1
724644,3,0,0,0,0
724645,1,0,1,0,0
724646,1,0,1,0,0
724647,1,0,1,0,0
724648,0,1,1,0,0
724649,1,0,0,0,1
724650,3,0,0,0,0
724651,1,0,1,0,0
724652,2,0,0,0,0
724653,1,0,1,0,0
724654,2,0,0,0,0
724655,2,0,0,0,0
724656,1,0,0,0,0
724657,2,0,1,0,0
724658,1,0,0,0,0
724659,2,0,0,0,0
724660,2,0,0,0,0
724661,1,0,0,0,1
724662,0,0,1,0,0
724663,1,0,1,0,0
724664,2,0,0,0,0
724665,1,0,0,0,1
724666,2,0,0,0,0
724667,1,0,0,0,0
724668,2,0,0,0,0
724669,1,0,0,0,0
724670,1,0,0,0,0
724671,1,0,0,0,1
724672,1,0,0,0,0
724673,1,0,0,0,0
724674,2,0,0,0,0
724675,2,0,0,0,0
724676,1,0,0,0,0
724677,1,0,0,0,0
724678,1,0,0,0,1
724679,2,0,2,0,0
724680,0,0,1,0,0
724681,2,0,0,0,0
724682,1,0,0,0,0
724683,1,0,0,0,0
724684,2,0,0,0,0
724685,1,0,0,0,0
724686,1,0,0,0,0
724687,1,0,0,0,1
724688,2,0,0,0,0
724689,1,0,1,0,0
724690,1,0,0,0,0
724691,0,0,1,0,0
724692,1,0,0,0,0
724693,1,0,0,0,0
724694,1,0,1,0,0
724695,7,0,0,0,0
724696,3,0,0,0,0
724697,0,1,0,0,0
724698,1,0,0,0,1
724699,1,0,0,0,1
724700,1,0,1,0,0
724701,0,1,0,0,1
724702,0,0,1,0,0
724703,1,1,0,0,0
724704,0,1,0,0,0
724705,1,0,0,0,0
724706,2,0,0,0,0
724707,0,0,1,0,0
724708,1,0,0,0,1
724709,1,0,1,0,0
724710,1,0,0,0,1
724711,1,1,0,0,0
724712,3,0,0,0,0
724713,1,0,1,0,0
724714,2,0,0,0,0
724715,1,0,1,0,0
724716,1,0,1,0,0
724717,1,0,1,0,0
724718,1,0,1,0,0
724719,2,0,0,0,0
724720,1,0,1,0,0
724721,1,0,1,0,0
724722,2,0,0,0,0
724723,1,0,0,0,0
724724,1,0,1,0,0
724725,1,0,1,0,0
724726,1,0,0,0,1
724727,0,0,0,0,1
724728,2,0,0,0,0
724729,1,0,0,0,0
724730,1,0,0,0,0
724731,1,0,1,0,0
724732,0,0,1,0,0
724733,2,0,0,0,0
724734,1,0,1,0,0
724735,2,0,0,0,0
724736,0,1,0,0,0
724737,1,0,0,0,0
724738,3,0,1,0,0
724739,1,0,0,0,0
724740,3,0,0,0,0
724741,1,0,0,0,1
724742,3,0,0,0,0
724743,1,0,0,0,0
724744,2,0,0,0,0
724745,1,0,0,1,0
724746,1,0,0,0,1
724747,3,0,0,0,0
724748,1,0,0,0,0
724749,1,0,0,0,0
724750,2,0,0,0,0
724751,1,0,1,0,0
724752,2,0,0,0,0
724753,1,0,1,0,0
724754,1,0,0,0,1
724755,1,0,0,0,1
724756,1,0,0,0,1
724757,2,0,0,0,0
724758,2,0,0,0,0
724759,4,0,0,0,0
724760,0,0,1,0,0
724761,1,0,0,0,1
724762,2,0,0,0,0
724763,0,1,0,0,0
724764,1,0,1,0,0
724765,2,0,0,0,0
724766,1,1,0,0,0
724767,1,0,0,0,0
724768,1,0,1,0,0
724769,1,0,0,0,0
724770,0,0,1,0,0
724771,1,0,0,0,0
724772,2,0,0,0,0
724773,2,0,0,0,0
724774,2,0,0,0,0
724775,1,0,1,0,0
724776,1,0,1,0,0
724777,2,0,0,0,0
724778,2,0,0,0,0
724779,2,0,0,0,0
724780,2,0,0,0,0
724781,1,0,0,0,0
724782,1,0,1,0,0
724783,1,0,1,0,0
724784,2,0,0,0,0
724785,1,0,1,0,0
724786,1,0,0,0,1
724787,1,0,0,0,0
724788,2,0,1,0,0
724789,1,0,0,0,0
724790,1,0,0,0,1
724791,1,1,0,0,0
724792,2,0,0,0,0
724793,2,0,0,0,0
724794,1,1,0,0,0
724795,0,0,1,0,0
724796,0,1,0,0,0
724797,1,0,1,0,0
724798,3,0,0,0,0
724799,2,0,0,0,0
724800,2,0,0,0,0
724801,1,0,1,0,0
724802,1,0,0,0,0
724803,2,0,0,0,0
724804,1,0,1,0,0
724805,1,0,0,0,1
724806,1,1,0,0,0
724807,2,0,0,0,0
724808,1,0,0,0,0
724809,1,0,0,0,1
724810,0,1,0,0,0
724811,1,0,0,0,1
724812,1,0,0,0,1
724813,3,0,0,0,0
724814,1,0,0,0,0
724815,2,0,0,0,0
724816,1,0,1,0,0
724817,1,0,1,0,0
724818,3,0,0,0,0
724819,1,0,0,0,1
724820,1,0,1,0,0
724821,1,0,1,0,0
724822,1,0,0,0,0
724823,0,0,1,0,0
724824,1,0,0,0,0
724825,0,0,0,0,1
724826,1,0,0,0,1
724827,0,0,0,0,1
724828,1,0,0,0,1
724829,1,0,0,0,0
724830,2,0,0,0,0
724831,1,0,0,0,0
724832,2,0,0,0,0
724833,1,1,0,0,0
724834,1,0,1,0,0
724835,1,0,0,0,0
724836,1,0,1,0,0
724837,1,0,1,0,1
724838,1,0,0,0,1
724839,1,0,0,0,0
724840,2,0,0,0,0
724841,2,0,0,0,0
724842,2,0,0,0,0
724843,2,0,0,0,0
724844,1,0,0,0,0
724845,1,0,0,0,0
724846,1,0,1,0,0
724847,3,0,0,0,0
724848,2,0,0,0,0
724849,2,0,1,0,0
724850,1,0,1,0,0
724851,0,1,0,0,1
724852,1,0,0,0,0
724853,1,0,0,0,0
724854,1,0,1,0,0
724855,1,0,0,0,0
724856,0,0,0,0,1
724857,1,0,1,0,0
724858,0,0,0,0,1
724859,1,0,1,0,0
724860,1,0,1,0,0
724861,1,0,0,0,0
724862,3,0,0,0,0
724863,1,1,0,0,0
724864,2,0,0,0,0
724865,1,0,0,0,1
724866,2,0,0,0,0
724867,1,0,0,0,0
724868,1,0,0,0,0
724869,1,0,0,0,1
724870,1,0,1,0,0
724871,2,0,0,0,0
724872,1,0,0,0,0
724873,1,0,1,0,0
724874,2,0,0,0,0
724875,2,0,0,0,0
724876,1,0,0,0,0
724877,4,0,0,0,0
724878,1,0,0,0,0
724879,1,0,1,0,0
724880,2,0,0,0,0
724881,1,0,0,0,0
724882,1,0,1,0,0
724883,3,0,0,0,0
724884,1,0,1,0,0
724885,1,0,0,0,1
724886,1,0,0,0,0
724887,1,0,0,1,0
724888,2,0,0,0,0
724889,1,0,0,1,0
724890,1,0,1,0,0
724891,1,0,1,0,0
724892,2,1,0,0,0
724893,1,0,1,0,0
724894,2,0,0,0,0
724895,2,0,0,0,0
724896,1,0,0,0,0
724897,2,0,0,0,0
724898,1,0,0,0,0
724899,0,1,1,0,0
724900,2,0,0,0,0
724901,1,0,0,0,1
724902,2,0,0,0,0
724903,1,0,0,0,1
724904,1,0,0,0,1
724905,0,0,1,0,1
724906,2,0,0,0,0
724907,1,0,1,0,0
724908,2,0,0,0,0
724909,7,0,0,0,0
724910,1,0,0,0,1
724911,1,0,0,0,0
724912,2,0,0,0,0
724913,1,0,1,0,0
724914,2,0,0,0,0
724915,2,0,0,0,0
724916,3,0,0,0,0
724917,1,0,0,0,1
724918,1,0,0,0,0
724919,4,0,0,0,0
724920,1,0,0,0,1
724921,2,0,0,0,0
724922,1,0,1,0,0
724923,1,0,0,0,1
724924,1,0,0,0,1
724925,1,1,0,0,0
724926,2,0,0,0,0
724927,0,1,0,0,0
724928,2,0,0,0,0
724929,2,0,0,0,0
724930,1,0,0,0,0
724931,4,0,0,0,0
724932,1,0,0,0,0
724933,3,0,0,0,0
724934,2,0,0,0,0
724935,1,0,0,0,1
724936,1,0,1,0,0
724937,0,0,1,0,0
724938,2,0,0,0,0
724939,1,0,1,0,0
724940,1,1,1,0,0
724941,1,0,0,0,1
724942,1,0,0,0,0
724943,1,0,0,0,0
724944,1,0,0,0,1
724945,1,0,0,0,1
724946,1,0,0,0,0
724947,2,0,0,0,0
724948,2,0,0,0,0
724949,1,0,1,0,0
724950,1,0,0,0,1
724951,2,0,0,0,0
724952,1,0,0,0,1
724953,0,0,0,0,1
724954,1,0,0,0,0
724955,1,0,0,0,0
724956,2,0,0,0,0
724957,1,0,0,0,1
724958,1,0,0,0,0
724959,1,0,1,0,0
724960,2,0,0,0,0
724961,2,0,0,0,0
724962,1,0,0,0,0
724963,1,0,0,0,1
724964,2,0,0,0,0
724965,1,0,0,0,1
724966,1,0,0,0,1
724967,1,0,0,0,0
724968,1,0,0,0,0
724969,1,0,0,0,1
724970,1,0,1,0,0
724971,0,0,1,0,1
724972,2,0,0,0,0
724973,1,0,0,0,0
724974,2,0,0,0,0
724975,2,0,0,0,0
724976,1,0,1,0,0
724977,1,0,0,0,1
724978,1,0,0,0,0
724979,1,1,0,0,1
724980,0,0,1,0,0
724981,1,0,1,0,0
724982,1,0,0,1,0
724983,1,0,1,0,0
724984,2,0,0,0,0
724985,1,0,1,0,0
724986,0,0,0,1,1
724987,1,0,0,0,1
724988,2,0,0,0,0
724989,3,0,0,0,0
724990,2,0,0,0,0
724991,1,0,0,0,1
724992,1,0,0,0,1
724993,1,0,0,0,0
724994,1,0,0,0,1
724995,1,0,1,0,0
724996,1,0,0,0,0
724997,1,0,1,0,0
724998,1,0,0,0,0
724999,1,0,0,0,0
725000,3,0,0,0,0
725001,1,0,0,0,1
725002,1,0,1,0,0
725003,1,0,0,1,0
725004,1,0,0,0,0
725005,1,0,0,0,0
725006,1,0,0,0,1
725007,1,0,1,0,0
725008,2,0,0,0,0
725009,1,0,0,0,1
725010,1,1,0,0,0
725011,2,0,0,0,0
725012,2,0,0,0,0
725013,1,0,0,0,1
725014,2,0,0,0,0
725015,1,0,1,0,0
725016,1,0,0,0,0
725017,1,0,0,0,1
725018,1,0,0,0,1
725019,1,0,1,0,0
725020,3,0,0,1,0
725021,1,0,1,0,0
725022,2,0,0,0,0
725023,1,0,0,0,0
725024,2,0,0,0,0
725025,2,0,0,0,0
725026,2,0,0,0,0
725027,1,0,0,0,0
725028,0,1,0,0,0
725029,1,0,0,0,1
725030,1,0,0,0,1
725031,2,0,0,0,0
725032,3,0,0,0,0
725033,2,0,0,0,0
725034,2,0,0,0,0
725035,0,0,0,0,1
725036,1,0,0,0,0
725037,1,0,1,0,0
725038,0,0,1,0,0
725039,1,0,0,0,0
725040,1,0,1,0,0
725041,0,1,0,0,0
725042,1,0,0,0,1
725043,1,0,0,0,0
725044,1,0,0,0,0
725045,1,0,1,0,0
725046,1,0,0,0,2
725047,0,1,0,0,0
725048,1,0,0,0,0
725049,3,0,0,0,0
725050,3,0,0,0,0
725051,1,0,0,0,1
725052,1,0,0,0,1
725053,1,0,0,0,0
725054,2,0,0,0,0
725055,1,0,0,1,0
725056,2,0,0,0,0
725057,2,0,0,0,0
725058,1,0,0,0,1
725059,2,0,0,0,0
725060,0,0,0,1,1
725061,1,1,0,0,0
725062,2,0,0,0,0
725063,1,0,0,0,1
725064,0,0,0,1,1
725065,0,0,0,0,1
725066,1,0,0,0,0
725067,1,1,0,0,0
725068,0,0,0,1,0
725069,1,0,0,0,1
725070,1,0,0,0,0
725071,2,0,0,0,0
725072,1,0,1,0,0
725073,2,0,0,0,0
725074,2,0,0,0,0
725075,1,0,0,0,0
725076,1,0,1,0,0
725077,2,0,0,0,0
725078,2,0,0,0,0
725079,2,0,0,0,0
725080,1,0,0,0,1
725081,1,0,0,0,0
725082,0,1,0,0,0
725083,1,0,1,0,0
725084,2,0,0,0,0
725085,2,0,0,0,0
725086,5,0,0,0,0
725087,1,0,0,0,0
725088,1,0,0,0,1
725089,0,0,1,0,1
725090,2,0,0,0,0
725091,0,0,1,0,0
725092,1,0,0,0,1
725093,1,0,0,0,1
725094,1,0,0,0,0
725095,1,0,0,0,0
725096,1,0,0,0,0
725097,1,0,1,0,0
725098,1,0,1,0,0
725099,1,0,0,0,0
725100,2,0,0,0,0
725101,2,0,0,0,0
725102,1,0,0,0,0
725103,2,0,0,0,0
725104,1,0,1,0,0
725105,2,0,0,0,0
725106,1,1,0,0,0
725107,1,1,0,0,0
725108,1,0,1,0,0
725109,1,0,0,0,1
725110,1,0,0,0,1
725111,0,0,1,0,0
725112,2,0,0,0,0
725113,1,0,0,0,1
725114,2,0,0,0,0
725115,1,0,1,0,0
725116,1,0,0,0,1
725117,2,0,0,0,0
725118,1,0,0,0,1
725119,1,0,0,0,1
725120,0,1,0,0,0
725121,2,0,0,0,0
725122,1,0,1,0,0
725123,3,0,0,0,0
725124,1,0,0,0,0
725125,1,0,1,0,0
725126,1,0,1,0,0
725127,2,0,0,0,0
725128,1,0,0,0,0
725129,1,1,0,0,0
725130,1,0,1,0,0
725131,1,0,1,0,0
725132,1,0,1,0,0
725133,1,0,0,0,1
725134,2,0,0,0,0
725135,0,0,1,0,0
725136,1,0,0,0,0
725137,0,0,1,0,0
725138,0,0,1,0,0
725139,3,0,0,0,0
725140,1,0,1,0,0
725141,0,1,0,0,0
725142,1,0,0,0,1
725143,1,0,1,0,0
725144,1,0,1,0,0
725145,1,0,1,0,0
725146,2,0,0,0,0
725147,4,0,0,0,0
725148,1,0,0,0,0
725149,1,0,1,0,0
725150,1,0,0,0,0
725151,2,0,0,0,0
725152,1,0,0,0,1
725153,1,0,1,0,0
725154,1,0,0,0,1
725155,2,0,0,0,0
725156,2,0,0,0,0
725157,1,0,0,0,0
725158,1,0,1,0,0
725159,2,0,0,0,0
725160,1,0,1,0,0
725161,2,0,0,0,0
725162,1,0,1,0,0
725163,2,0,0,0,0
725164,2,0,0,0,0
725165,1,0,1,0,0
725166,1,0,0,0,1
725167,0,1,0,0,0
725168,1,1,0,0,0
725169,2,0,0,0,0
725170,1,0,0,0,0
725171,1,0,0,0,0
725172,1,0,0,0,0
725173,0,1,0,0,0
725174,1,0,0,0,0
725175,1,0,0,0,0
725176,1,0,0,0,1
725177,2,0,0,0,0
725178,2,0,0,0,0
725179,1,0,0,1,0
725180,1,0,1,0,0
725181,1,0,1,0,0
725182,2,0,0,0,0
725183,2,0,0,0,0
725184,1,0,1,0,0
725185,3,0,0,0,0
725186,2,0,0,0,0
725187,2,0,0,0,0
725188,1,0,1,0,0
725189,3,0,0,0,0
725190,2,0,0,0,0
725191,1,0,0,0,1
725192,2,0,1,0,0
725193,1,0,0,0,1
725194,3,0,0,0,0
725195,2,0,0,0,0
725196,2,0,0,0,0
725197,1,0,0,0,0
725198,1,0,0,0,1
725199,2,0,0,0,0
725200,1,0,0,0,1
725201,2,0,0,0,0
725202,1,0,0,0,0
725203,1,0,1,0,0
725204,1,0,0,0,0
725205,2,0,0,0,0
725206,2,0,0,0,0
725207,2,0,0,0,0
725208,2,0,0,0,0
725209,1,0,1,0,0
725210,4,0,0,0,0
725211,1,0,1,0,0
725212,2,0,0,0,0
725213,4,0,0,0,0
725214,1,0,1,0,0
725215,1,0,0,0,1
725216,2,0,0,0,0
725217,1,0,1,0,0
725218,3,0,0,0,1
725219,0,0,0,0,1
725220,2,0,0,0,0
725221,1,0,0,0,1
725222,1,0,0,0,1
725223,2,0,0,0,0
725224,1,0,0,0,1
725225,2,0,1,0,0
725226,1,0,0,0,0
725227,1,0,0,0,1
725228,1,0,0,0,1
725229,2,0,0,0,0
725230,1,0,1,0,0
725231,2,0,1,0,0
725232,2,0,1,0,0
725233,2,0,0,0,0
725234,1,0,0,0,1
725235,2,0,0,0,0
725236,2,0,0,0,0
725237,2,0,0,0,0
725238,1,0,0,0,1
725239,1,1,0,0,0
725240,1,0,0,1,0
725241,1,0,0,0,1
725242,1,0,0,0,0
725243,1,0,0,0,1
725244,2,0,0,0,0
725245,1,0,0,0,0
725246,1,0,0,0,1
725247,1,0,0,0,1
725248,1,0,0,0,0
725249,1,1,0,0,0
725250,1,0,1,0,0
725251,1,1,0,0,0
725252,2,0,0,0,0
725253,1,0,1,0,0
725254,1,0,0,0,0
725255,1,0,1,0,0
725256,1,0,0,0,1
725257,2,0,0,0,0
725258,2,0,0,0,0
725259,2,0,0,0,0
725260,1,0,0,0,1
725261,2,0,0,0,0
725262,2,0,0,0,0
725263,1,0,1,0,0
725264,2,0,0,0,0
725265,2,0,0,0,0
725266,0,1,0,0,0
725267,2,0,0,0,0
725268,2,0,0,0,0
725269,1,0,0,0,1
725270,2,0,0,0,0
725271,1,1,0,0,0
725272,1,0,0,0,1
725273,1,0,0,0,1
725274,1,0,0,0,0
725275,1,0,1,0,0
725276,1,0,1,0,0
725277,1,0,1,0,0
725278,1,0,0,0,1
725279,2,0,0,0,0
725280,1,0,0,0,1
725281,1,0,0,0,1
725282,3,1,0,0,0
725283,2,0,0,0,0
725284,0,1,0,0,0
725285,2,0,0,0,0
725286,1,0,0,0,0
725287,2,0,0,0,0
725288,2,0,0,0,0
725289,2,0,0,0,0
725290,2,0,0,0,0
725291,2,1,0,0,0
725292,1,0,0,0,1
725293,2,1,0,0,0
725294,1,0,0,0,0
725295,0,0,1,1,0
725296,2,0,0,0,0
725297,1,0,1,0,0
725298,2,0,0,0,0
725299,1,0,1,0,0
725300,1,0,0,0,1
725301,1,0,0,0,0
725302,1,0,0,0,0
725303,1,0,1,0,0
725304,1,0,0,0,1
725305,2,0,0,0,0
725306,0,1,0,0,0
725307,1,1,0,0,0
725308,1,0,0,0,1
725309,0,1,0,0,0
725310,2,0,0,0,0
725311,1,0,0,0,1
725312,2,0,0,0,0
725313,1,0,1,0,0
725314,2,0,0,0,0
725315,0,0,0,1,1
725316,2,0,0,0,0
725317,1,0,0,0,0
725318,1,0,0,0,1
725319,0,1,0,0,0
725320,1,0,0,0,1
725321,3,0,0,0,0
725322,2,0,0,0,0
725323,1,0,0,0,1
725324,2,0,0,0,0
725325,2,0,0,0,0
725326,0,0,0,1,1
725327,0,0,1,0,1
725328,1,0,0,0,0
725329,2,2,0,0,0
725330,1,0,0,0,1
725331,1,0,0,0,1
725332,2,0,0,0,0
725333,2,0,0,0,0
725334,1,0,0,0,1
725335,0,1,0,0,0
725336,2,0,0,0,0
725337,0,0,1,0,0
725338,1,0,0,0,1
725339,2,0,0,0,0
725340,1,0,0,0,1
725341,2,0,0,0,0
725342,1,0,0,0,0
725343,1,0,0,0,0
725344,1,0,1,0,0
725345,0,2,0,0,0
725346,1,0,2,0,0
725347,2,0,0,0,0
725348,1,0,0,0,0
725349,3,0,0,0,0
725350,1,0,0,0,1
725351,2,0,0,0,0
725352,2,0,0,0,0
725353,2,0,0,0,0
725354,1,0,0,0,0
725355,1,0,0,0,0
725356,1,0,0,0,1
725357,1,0,1,0,0
725358,0,0,0,1,1
725359,2,0,0,0,0
725360,1,0,0,0,1
725361,1,0,0,0,1
725362,1,0,0,0,1
725363,2,0,0,0,0
725364,0,1,0,0,0
725365,1,0,0,0,1
725366,1,0,0,0,0
725367,2,0,0,0,0
725368,1,0,0,0,0
725369,0,0,1,0,1
725370,1,0,1,0,0
725371,1,0,0,0,1
725372,1,0,0,0,0
725373,2,0,0,0,0
725374,1,0,0,0,0
725375,2,0,0,0,0
725376,0,0,1,0,0
725377,0,0,0,0,1
725378,3,0,0,0,0
725379,1,1,0,0,0
725380,2,0,0,0,0
725381,1,0,0,0,1
725382,1,0,0,0,0
725383,1,0,0,0,0
725384,1,0,0,0,0
725385,1,0,1,0,0
725386,1,0,0,0,1
725387,2,0,0,0,0
725388,0,1,0,0,0
725389,0,0,0,0,1
725390,1,0,0,0,1
725391,1,0,1,0,0
725392,2,0,0,0,0
725393,2,0,0,0,0
725394,1,0,0,0,0
725395,1,0,1,0,0
725396,2,0,0,0,0
725397,1,1,0,0,0
725398,1,0,0,0,0
725399,2,0,0,0,0
725400,2,0,0,0,0
725401,1,0,0,0,1
725402,2,0,0,0,0
725403,1,0,0,0,1
725404,0,0,0,0,1
725405,1,0,1,0,0
725406,1,0,0,0,1
725407,0,0,1,0,0
725408,2,0,0,0,0
725409,1,0,0,0,0
725410,1,0,0,0,1
725411,2,0,0,0,0
725412,1,0,1,0,0
725413,0,0,1,0,0
725414,1,0,0,0,1
725415,1,0,0,0,0
725416,2,0,0,0,0
725417,0,0,0,1,0
725418,1,0,0,0,1
725419,1,0,0,0,1
725420,0,0,0,1,0
725421,1,0,0,0,0
725422,1,0,0,0,1
725423,0,1,0,0,1
725424,3,0,0,0,0
725425,1,0,0,0,0
725426,1,0,0,0,0
725427,1,0,1,0,0
725428,0,1,0,0,0
725429,1,0,0,0,1
725430,1,1,0,0,0
725431,3,1,0,0,0
725432,2,0,0,0,0
725433,1,0,0,0,1
725434,1,0,0,0,1
725435,1,0,0,0,1
725436,1,0,0,0,0
725437,1,0,1,0,0
725438,0,0,1,0,1
725439,0,0,0,0,1
725440,0,1,0,0,0
725441,1,1,0,0,0
725442,2,0,0,0,0
725443,2,0,0,0,0
725444,2,0,0,0,0
725445,0,0,1,0,0
725446,1,0,1,0,0
725447,0,1,0,0,0
725448,1,0,0,0,0
725449,1,0,0,0,1
725450,1,0,1,0,0
725451,1,0,0,0,0
725452,1,0,1,0,0
725453,3,0,0,0,0
725454,2,0,0,0,0
725455,1,0,0,0,0
725456,1,0,1,0,0
725457,1,1,0,0,0
725458,1,0,1,0,0
725459,1,0,0,0,0
725460,2,0,0,0,0
725461,1,0,1,0,0
725462,2,0,0,0,0
725463,1,0,0,0,1
725464,0,1,0,0,0
725465,1,0,0,0,1
725466,1,0,0,0,0
725467,2,0,0,0,0
725468,1,0,0,0,1
725469,1,0,0,0,1
725470,1,0,0,0,0
725471,0,0,1,0,1
725472,1,0,1,0,0
725473,1,0,1,0,0
725474,1,0,0,0,1
725475,1,0,0,0,0
725476,1,0,1,0,0
725477,2,0,0,0,0
725478,1,0,1,0,0
725479,1,0,1,0,0
725480,2,0,0,0,0
725481,1,0,0,0,1
725482,1,0,0,0,1
725483,1,0,0,0,1
725484,0,0,1,0,0
725485,1,0,1,0,0
725486,3,0,0,0,0
725487,1,0,1,0,0
725488,1,0,1,0,0
725489,1,0,0,0,0
725490,1,0,0,0,1
725491,2,0,0,0,0
725492,1,0,1,0,0
725493,4,0,0,0,0
725494,1,0,0,0,1
725495,1,0,0,0,0
725496,1,0,1,0,0
725497,1,0,1,0,0
725498,1,1,0,0,0
725499,3,0,0,0,0
725500,1,0,0,0,1
725501,1,0,0,0,0
725502,1,0,0,0,0
725503,2,0,0,0,0
725504,1,0,0,0,1
725505,1,0,0,0,0
725506,1,0,0,0,1
725507,1,0,1,0,0
725508,1,0,1,0,0
725509,1,0,0,0,0
725510,0,0,1,0,0
725511,2,0,0,0,0
725512,1,0,0,0,0
725513,1,0,0,0,1
725514,0,0,2,0,0
725515,1,0,2,0,0
725516,2,0,0,0,0
725517,2,0,0,0,0
725518,1,0,0,0,1
725519,2,0,0,0,0
725520,1,0,1,0,0
725521,1,0,0,0,0
725522,1,0,1,0,0
725523,1,0,0,0,1
725524,1,0,1,0,0
725525,0,1,0,0,0
725526,1,0,0,0,1
725527,2,0,0,0,0
725528,0,1,0,0,0
725529,1,0,0,0,0
725530,1,0,0,0,1
725531,1,0,0,0,0
725532,0,1,1,0,0
725533,0,0,1,0,0
725534,1,0,0,0,0
725535,1,0,0,0,1
725536,0,1,1,0,0
725537,1,0,1,0,0
725538,1,0,0,0,0
725539,1,0,1,0,0
725540,0,1,0,0,0
725541,1,0,0,0,1
725542,2,0,0,0,0
725543,1,0,1,0,0
725544,1,0,0,0,0
725545,1,0,1,0,0
725546,1,0,0,0,1
725547,1,0,1,0,0
725548,1,0,0,0,0
725549,1,0,0,0,0
725550,1,0,1,0,0
725551,0,1,0,0,0
725552,1,0,0,0,0
725553,0,0,1,0,1
725554,1,0,0,0,1
725555,1,0,0,0,0
725556,1,0,1,0,0
725557,1,0,0,0,0
725558,2,0,0,0,0
725559,1,0,0,0,2
725560,1,0,0,0,0
725561,2,0,0,0,0
725562,1,0,0,0,0
725563,1,0,0,0,0
725564,1,0,0,0,0
725565,2,0,0,0,0
725566,0,1,0,0,0
725567,1,0,0,0,0
725568,1,0,0,0,0
725569,2,0,0,0,0
725570,1,0,1,0,0
725571,2,0,0,0,0
725572,2,0,0,0,0
725573,2,0,0,0,0
725574,1,0,1,0,0
725575,2,0,0,0,0
725576,1,0,0,0,1
725577,0,0,1,0,0
725578,3,0,0,0,0
725579,0,0,0,0,1
725580,2,0,0,0,0
725581,1,0,0,0,0
725582,2,0,0,0,0
725583,0,0,2,0,0
725584,1,0,1,0,0
725585,1,1,0,1,0
725586,0,0,0,1,0
725587,2,0,0,0,0
725588,1,0,0,0,1
725589,2,0,0,0,0
725590,2,0,0,0,0
725591,1,0,0,0,0
725592,1,0,0,0,3
725593,2,0,0,0,0
725594,0,1,0,0,0
725595,1,0,0,0,0
725596,1,0,0,0,0
725597,3,0,0,0,0
725598,1,0,0,0,0
725599,1,0,0,0,0
725600,1,0,0,0,1
725601,1,0,0,0,1
725602,1,0,0,0,0
725603,1,0,1,0,0
725604,1,0,0,0,0
725605,1,0,0,0,1
725606,1,1,0,0,0
725607,3,0,0,0,0
725608,0,0,0,0,1
725609,2,0,0,0,0
725610,2,0,0,0,0
725611,1,0,1,0,0
725612,2,0,0,0,0
725613,2,0,0,0,0
725614,1,0,0,0,0
725615,1,0,1,0,0
725616,1,0,1,0,0
725617,1,0,1,0,0
725618,1,0,1,0,0
725619,3,0,0,0,0
725620,1,0,0,0,1
725621,1,0,0,0,1
725622,2,0,0,0,0
725623,3,0,0,0,0
725624,2,0,0,0,0
725625,0,0,1,0,0
725626,1,2,0,0,0
725627,0,1,0,0,0
725628,1,0,1,0,0
725629,2,0,0,0,0
725630,1,0,1,0,0
725631,1,0,0,0,1
725632,0,0,1,0,0
725633,1,0,1,0,0
725634,1,0,0,0,0
725635,1,0,0,0,1
725636,1,0,0,0,1
725637,2,0,0,0,0
725638,1,0,1,0,0
