id,lat,lon,severity,time_of_day_Night,time_of_day_Morning,time_of_day_Afternoon,time_of_day_Evening,month,day_of_week,risk_level_encoded
346133,51.37748,0.017504,0,0,0,1,0,1,0,1
346134,51.54738,0.125513,1,0,0,0,1,1,1,0
346135,51.520694,-0.051849,0,1,0,0,0,1,1,2
346136,51.550755,-0.282601,1,0,0,0,1,1,1,1
346137,51.583174,0.168076,0,0,0,1,0,1,1,0
346138,51.427251,-0.056156,0,0,0,0,1,1,1,1
346139,51.428944,-0.01392,0,0,0,0,1,1,1,1
346140,51.477892,-0.102478,0,0,0,0,1,1,1,2
346141,51.445109,-0.124531,0,1,0,0,0,1,2,2
346142,51.562948,-0.108317,0,0,0,0,1,1,1,1
346143,51.536444,-0.192501,1,0,0,0,1,1,1,1
346144,51.426028,-0.018607,0,1,0,0,0,1,2,1
346145,51.482405,-0.31239,0,1,0,0,0,1,5,1
346146,51.529854,-0.183318,0,0,1,0,0,1,1,2
346147,51.614086,0.256651,0,0,1,0,0,1,2,0
346148,51.520837,-0.164434,0,0,1,0,0,1,2,2
346149,51.535723,0.127089,0,0,1,0,0,1,2,0
346150,51.478178,-0.11632,0,0,1,0,0,1,2,2
346151,51.54067,-0.095859,0,0,1,0,0,1,2,1
346152,51.553762,-0.190112,0,0,1,0,0,1,2,2
346153,51.467621,-0.090191,0,0,1,0,0,1,2,2
346154,51.356273,0.125416,0,0,1,0,0,1,2,1
346155,51.51238,-0.424484,0,0,1,0,0,1,2,1
346156,51.554987,-0.213677,0,1,0,0,0,1,0,1
346157,51.454964,-0.374329,0,0,1,0,0,1,2,0
346158,51.474181,-0.075056,0,0,1,0,0,1,2,2
346159,51.497629,-0.134867,0,0,0,0,1,1,0,2
346160,51.546021,-0.191371,0,0,1,0,0,1,2,2
346161,51.59349,0.037052,0,1,0,0,0,1,1,0
346162,51.47468,-0.041152,1,0,1,0,0,1,2,1
346163,51.591189,-0.211882,0,0,1,0,0,1,2,2
346164,51.540043,-0.150553,0,0,1,0,0,1,2,2
346165,51.495218,-0.203352,0,0,0,1,0,1,2,1
346166,51.528601,-0.163502,0,0,0,1,0,1,2,2
346167,51.510643,0.000309,0,0,0,1,0,1,2,2
346168,51.501646,-0.112226,0,0,0,1,0,1,1,2
346169,51.528451,-0.357109,0,0,0,0,1,1,3,2
346170,51.545374,0.106064,0,0,0,0,1,1,1,0
346171,51.398763,-0.097316,1,0,0,1,0,1,2,2
346172,51.560451,-0.114639,1,0,0,0,1,1,2,1
346173,51.537721,-0.102586,0,0,0,1,0,1,2,1
346174,51.483133,-0.452524,0,0,1,0,0,1,2,1
346175,51.306878,-0.146313,1,0,0,1,0,1,2,2
346176,51.516173,-0.069395,0,0,0,0,1,1,2,2
346177,51.409165,-0.213672,1,0,1,0,0,1,2,1
346178,51.54663,-0.104047,0,0,0,1,0,1,2,1
346179,51.51171,-0.119015,1,0,0,0,1,1,2,2
346180,51.634464,-0.084982,0,0,0,1,0,1,2,1
346181,51.524966,-0.110699,0,0,0,0,1,1,1,1
346182,51.512617,-0.114482,0,0,0,0,1,1,2,2
346183,51.498339,-0.159287,0,0,0,1,0,1,2,1
346184,51.508202,-0.124031,0,0,1,0,0,1,1,2
346185,51.449957,0.013127,1,0,0,1,0,1,2,1
346186,51.562069,-0.40241,0,0,1,0,0,1,2,1
346187,51.415172,-0.192571,0,0,0,1,0,1,2,1
346188,51.492878,0.05315,0,0,0,1,0,1,2,0
348517,51.598429,-0.092029,0,0,0,1,0,2,3,1
348518,51.611162,-0.175669,0,0,0,1,0,2,4,2
348519,51.592528,-0.106338,0,0,0,1,0,2,0,1
348520,51.504876,-0.095651,1,0,0,0,1,2,4,2
348521,51.541986,-0.471597,0,0,0,1,0,2,4,1
348522,51.49039,0.013539,0,0,0,0,1,2,4,0
348523,51.397644,-0.043539,0,1,0,0,0,2,4,1
348524,51.548927,-0.107659,0,0,1,0,0,2,5,1
348525,51.531701,-0.044833,0,0,1,0,0,2,4,2
348526,51.509876,-0.355342,0,0,0,1,0,2,4,2
348527,51.509901,-0.345023,0,0,0,0,1,2,2,2
348528,51.402324,0.113086,0,0,0,1,0,2,5,1
348529,51.506528,-0.251943,0,0,0,1,0,2,4,2
348530,51.540776,0.024531,0,0,0,1,0,2,4,2
348531,51.566886,-0.246066,0,0,0,1,0,2,4,1
348532,51.432588,-0.128827,0,0,1,0,0,2,5,2
348533,51.598883,-0.037761,0,0,1,0,0,2,5,0
348534,51.571703,0.064219,1,0,0,0,1,2,4,0
348535,51.468024,-0.064863,0,1,0,0,0,2,3,2
348536,51.508395,-0.277883,0,0,0,1,0,2,4,2
348537,51.380176,-0.191608,0,0,0,0,1,2,4,0
348538,51.427376,-0.011097,1,0,0,1,0,2,4,1
348539,51.600609,-0.111142,0,0,0,0,1,2,4,1
348540,51.480753,-0.094251,1,0,0,0,1,2,4,2
348541,51.49469,-0.191228,1,0,0,0,1,2,4,1
348542,51.629743,-0.012993,1,0,0,1,0,2,4,0
348543,51.405351,0.035596,0,0,0,1,0,2,5,1
348544,51.514967,-0.156513,0,1,0,0,0,2,4,2
348545,51.503772,-0.104645,0,0,0,0,1,2,4,2
348546,51.547248,0.052121,0,0,1,0,0,2,4,2
348547,51.498178,-0.408852,0,0,1,0,0,2,5,1
348548,51.512694,-0.210072,0,0,0,0,1,2,5,1
348549,51.527989,0.108217,0,0,0,0,1,2,4,0
348550,51.525694,-0.031928,0,1,0,0,0,2,5,2
348551,51.435626,-0.128171,0,1,0,0,0,2,5,2
348552,51.572259,-0.393294,0,1,0,0,0,2,5,1
348553,51.580988,0.141197,1,1,0,0,0,2,5,0
348554,51.516238,0.022808,0,1,0,0,0,2,5,2
348555,51.535125,-0.45242,0,0,1,0,0,2,5,1
348556,51.587167,0.162218,0,1,0,0,0,2,5,0
348557,51.466548,0.027261,0,0,0,1,0,2,3,0
348558,51.533542,0.07518,0,0,1,0,0,2,4,0
348559,51.381812,-0.26959,0,0,1,0,0,2,5,0
348560,51.581314,0.279045,0,0,0,1,0,2,4,0
348561,51.472203,0.055202,0,1,0,0,0,2,2,0
348562,51.554399,-0.161078,0,0,1,0,0,2,5,2
348563,51.447113,-0.085477,0,0,1,0,0,2,5,2
348564,51.589313,0.233479,0,0,0,1,0,2,5,0
348565,51.386016,-0.110391,0,0,1,0,0,2,5,2
348566,51.506156,-0.20942,0,0,0,0,1,2,3,1
348567,51.532697,-0.371374,0,0,0,0,1,2,1,2
348568,51.492881,-0.385801,0,0,0,1,0,2,5,1
348569,51.516299,-0.136079,0,1,0,0,0,2,6,2
348570,51.491717,0.069045,0,1,0,0,0,2,6,0
348571,51.48756,-0.26147,0,0,0,0,1,2,3,1
348572,51.500057,-0.166234,0,0,1,0,0,2,4,2
348573,51.506618,-0.135235,0,1,0,0,0,2,4,2
346189,51.50397,0.118636,0,0,0,1,0,1,2,0
346190,51.615401,-0.311116,1,0,0,1,0,1,2,0
346191,51.487044,0.069885,0,0,0,0,1,1,2,0
346192,51.619008,-0.143878,0,0,1,0,0,1,2,2
346193,51.402126,0.03541,0,0,0,1,0,1,2,1
346194,51.465665,-0.018934,0,0,0,1,0,1,2,1
346195,51.352265,0.091278,0,0,1,0,0,1,0,1
346196,51.492079,-0.207422,1,0,0,1,0,1,2,0
346197,51.395423,0.114306,0,0,0,0,1,1,2,1
346198,51.382827,-0.098911,0,0,0,0,1,1,2,2
346199,51.518281,-0.331589,0,0,0,0,1,1,2,2
346200,51.520636,-0.191426,0,0,0,0,1,1,2,2
346201,51.507008,-0.142222,1,0,0,0,1,1,2,2
346202,51.495836,-0.171734,0,0,0,0,1,1,2,1
346203,51.464129,-0.114451,0,0,0,0,1,1,2,2
346204,51.533211,-0.321729,0,0,1,0,0,1,2,2
346205,51.397565,-0.285369,0,0,0,1,0,1,2,0
346206,51.594178,-0.240034,0,0,0,0,1,1,2,2
346207,51.582157,-0.332512,0,0,0,0,1,1,2,0
346208,51.442555,-0.149429,1,0,0,0,1,1,2,2
346209,51.63501,-0.139597,0,0,0,0,1,1,2,2
346210,51.615288,-0.099122,0,0,0,0,1,1,1,1
346211,51.445085,-0.002211,0,0,0,0,1,1,2,1
346212,51.463115,-0.493812,0,0,1,0,0,1,2,1
346213,51.42648,0.057998,0,0,0,1,0,1,1,0
346214,51.611759,0.023253,0,0,1,0,0,1,3,0
346215,51.381087,-0.013032,0,0,1,0,0,1,3,1
346216,51.543073,0.16578,0,0,1,0,0,1,3,0
346217,51.529864,-0.039274,0,0,1,0,0,1,3,2
346218,51.437569,-0.166868,0,0,1,0,0,1,3,2
346219,51.606701,0.048345,1,0,1,0,0,1,3,0
346220,51.576474,-0.144456,0,0,1,0,0,1,3,1
346221,51.541074,-0.172691,0,0,1,0,0,1,3,2
346222,51.521456,0.096902,0,0,1,0,0,1,3,0
346223,51.45889,-0.289434,0,0,1,0,0,1,3,0
346224,51.41211,0.074796,0,0,1,0,0,1,3,1
346225,51.632561,-0.128094,0,0,0,1,0,1,4,1
346226,51.429866,-0.104339,0,0,1,0,0,1,2,2
346227,51.487147,-0.116541,0,0,1,0,0,1,2,2
346228,51.575606,-0.325291,1,0,1,0,0,1,3,1
346229,51.521201,-0.114761,1,0,1,0,0,1,3,2
346230,51.603298,0.194307,0,0,0,1,0,1,3,0
346231,51.526501,-0.02803,1,0,0,1,0,1,3,2
346232,51.436536,-0.087042,0,0,0,0,1,1,2,2
346233,51.396246,-0.069316,1,0,1,0,0,1,3,2
346234,51.40946,-0.05218,0,0,1,0,0,1,3,1
346235,51.407539,-0.025517,0,0,1,0,0,1,3,1
346236,51.490695,-0.284441,0,0,0,1,0,1,3,1
346237,51.588291,-0.109574,0,0,1,0,0,1,3,1
346238,51.486857,-0.036338,0,0,1,0,0,1,3,1
346239,51.557908,-0.298893,0,0,0,1,0,1,3,1
346240,51.608936,-0.365788,0,0,0,1,0,1,3,0
346241,51.494515,-0.438771,0,0,0,1,0,1,3,1
346242,51.570507,-0.1148,1,0,0,1,0,1,3,1
346243,51.516516,-0.173875,1,0,0,1,0,1,3,2
346244,51.525445,0.029646,1,0,0,1,0,1,3,2
346245,51.382888,-0.175721,0,0,0,1,0,1,3,0
348574,51.546827,-0.099554,0,1,0,0,0,2,3,1
348575,51.528805,0.072528,0,0,1,0,0,2,4,2
348576,51.531796,0.127425,0,0,1,0,0,2,5,0
348577,51.419543,-0.201977,0,0,0,1,0,2,5,1
348578,51.454847,0.01897,0,0,0,1,0,2,5,0
348579,51.498729,-0.16525,0,0,0,1,0,2,5,1
348580,51.438546,-0.01113,0,0,0,1,0,2,5,1
348581,51.34776,-0.01838,1,0,0,1,0,2,5,2
348582,51.50548,-0.226479,0,0,0,1,0,2,5,0
348583,51.456206,-0.144285,0,0,0,0,1,2,5,2
348584,51.470255,0.060687,0,0,0,1,0,2,5,0
348585,51.50758,-0.04846,0,0,0,1,0,2,5,2
348586,51.486444,-0.119234,0,0,0,1,0,2,5,2
348587,51.522979,-0.053005,0,0,1,0,0,2,6,2
348588,51.496664,-0.144299,0,0,0,1,0,2,5,2
348589,51.542815,0.050047,0,0,0,0,1,2,4,2
348590,51.593081,0.180878,0,0,0,0,1,2,5,0
348591,51.639573,-0.047914,0,0,0,0,1,2,5,1
348592,51.549954,-0.062614,0,0,0,1,0,2,5,2
348593,51.517323,-0.291296,0,0,0,1,0,2,6,2
348594,51.595461,-0.268874,0,0,0,1,0,2,5,1
348595,51.585371,-0.019231,0,0,0,1,0,2,5,0
348596,51.513112,-0.389611,0,0,0,0,1,2,5,2
348597,51.494715,-0.174819,0,0,0,1,0,2,6,1
348598,51.518409,-0.063203,0,0,0,0,1,2,5,2
348599,51.560877,-0.073879,0,0,0,0,1,2,5,2
348600,51.337188,-0.124546,0,0,1,0,0,2,5,2
348601,51.553159,-0.32763,0,1,0,0,0,2,5,2
348602,51.617669,-0.263811,0,0,0,0,1,2,5,2
348603,51.464306,-0.163536,1,0,0,0,1,2,6,2
348604,51.487042,-0.197336,0,0,0,0,1,2,5,0
348605,51.609513,-0.141073,0,1,0,0,0,2,6,2
348606,51.596465,0.226235,1,0,0,0,1,2,6,0
348607,51.532543,-0.057096,0,0,0,0,1,2,5,2
348608,51.542588,0.008589,0,0,0,0,1,2,6,2
348609,51.58366,-0.071992,1,1,0,0,0,2,6,1
348610,51.534258,0.035863,0,0,0,0,1,2,5,2
348611,51.538186,-0.001698,0,0,0,0,1,2,6,2
348612,51.425353,-0.164307,0,1,0,0,0,2,6,2
348613,51.590127,0.048885,0,1,0,0,0,2,6,0
348614,51.589604,-0.199963,0,1,0,0,0,2,6,2
348615,51.508816,-0.137696,0,0,0,1,0,2,3,2
348616,51.511625,-0.15499,0,0,1,0,0,2,6,2
348617,51.552047,-0.299068,0,1,0,0,0,2,6,1
348618,51.450519,-0.174394,0,1,0,0,0,2,6,2
348619,51.57955,0.043877,0,0,1,0,0,2,5,0
348620,51.498321,-0.062773,0,0,1,0,0,2,6,2
348621,51.490785,0.008889,0,0,0,1,0,2,4,0
348622,51.502318,-0.316395,0,0,1,0,0,2,6,2
348623,51.548208,-0.074501,0,0,1,0,0,2,6,2
348624,51.462092,-0.140059,0,1,0,0,0,2,6,2
348625,51.663534,-0.104203,0,0,0,1,0,2,6,1
348626,51.551571,-0.054915,0,0,1,0,0,2,6,2
348627,51.545706,0.108127,0,0,1,0,0,2,6,0
348628,51.387423,-0.120696,0,0,1,0,0,2,6,2
348629,51.479737,-0.114859,0,1,0,0,0,2,6,2
348630,51.541549,0.017758,0,1,0,0,0,2,0,2
346246,51.52835,-0.165804,0,0,0,1,0,1,3,2
346247,51.512008,-0.132017,0,0,0,1,0,1,3,2
346248,51.574067,-0.371151,0,0,0,1,0,1,3,0
346249,51.490771,0.072704,0,0,0,1,0,1,3,0
346250,51.501515,-0.177832,1,0,0,1,0,1,3,2
346251,51.589373,-0.027791,0,0,0,1,0,1,3,0
346252,51.548306,-0.057535,0,0,0,1,0,1,3,2
346253,51.51443,-0.375643,0,0,0,1,0,1,3,2
346254,51.440619,-0.110369,0,0,0,0,1,1,3,2
346255,51.525615,-0.214712,1,0,0,0,1,1,3,1
346256,51.393714,-0.11489,0,0,0,1,0,1,3,2
346257,51.491965,-0.223546,0,0,0,1,0,1,3,0
346258,51.610679,-0.136924,0,0,0,0,1,1,0,1
346259,51.519647,-0.26339,0,0,0,0,1,1,3,2
346260,51.510106,-0.189061,1,0,0,0,1,1,3,1
346261,51.605623,-0.286062,0,0,0,1,0,1,3,0
346262,51.509368,-0.063543,0,0,0,0,1,1,3,2
346263,51.509605,-0.38766,0,0,0,1,0,1,3,2
346264,51.340228,-0.013824,1,0,0,1,0,1,3,2
346265,51.410265,-0.025069,0,0,0,0,1,1,3,1
346266,51.351277,-0.039771,0,0,0,0,1,1,3,2
346267,51.469149,0.099197,0,0,0,0,1,1,3,0
346268,51.636037,-0.301737,0,0,0,0,1,1,3,2
346269,51.464285,-0.21522,0,0,0,1,0,1,3,2
346270,51.430447,-0.093612,0,0,0,1,0,1,3,2
346271,51.572979,0.123185,0,0,0,0,1,1,3,0
346272,51.338956,-0.116448,0,0,0,1,0,1,2,2
346273,51.482247,0.068559,1,0,0,0,1,1,3,0
346274,51.603013,-0.086927,0,0,0,0,1,1,3,1
346275,51.441722,-0.187566,0,0,0,0,1,1,3,2
346276,51.541757,-0.138399,0,1,0,0,0,1,3,2
346277,51.547842,-0.311744,1,0,0,0,1,1,3,1
346278,51.473889,-0.068776,0,0,0,0,1,1,3,2
346279,51.680665,-0.145943,0,0,0,0,1,1,3,1
346280,51.56801,0.129909,1,0,0,0,1,1,3,0
346281,51.486345,-0.119195,0,1,0,0,0,1,4,2
346282,51.387271,-0.061186,0,0,1,0,0,1,3,2
346283,51.399899,-0.075445,0,0,1,0,0,1,4,2
346284,51.542915,-0.072546,0,0,1,0,0,1,4,2
346285,51.44893,-0.172875,0,0,1,0,0,1,4,2
346286,51.527982,-0.10981,0,0,0,0,1,1,2,1
346287,51.299291,-0.116049,1,0,0,1,0,1,3,2
346288,51.578111,0.099884,0,0,1,0,0,1,4,0
346289,51.507324,-0.008611,0,0,0,0,1,1,3,2
346290,51.511159,-0.290979,0,0,1,0,0,1,4,2
346291,51.392702,-0.175906,0,0,1,0,0,1,4,1
346292,51.621142,-0.25543,0,0,1,0,0,1,4,2
346293,51.671956,-0.039927,1,0,1,0,0,1,4,1
346294,51.583405,-0.099947,0,0,1,0,0,1,4,1
346295,51.459068,-0.243076,1,0,0,1,0,1,6,2
346296,51.370574,-0.100266,0,0,0,0,1,1,3,2
346297,51.550862,-0.110001,0,0,1,0,0,1,4,1
346298,51.422574,-0.106108,0,0,1,0,0,1,4,2
346299,51.454999,-0.109847,1,0,1,0,0,1,4,2
346300,51.659978,-0.047442,0,0,1,0,0,1,4,1
346301,51.488706,0.03451,0,0,0,0,1,1,2,0
346302,51.441248,-0.414213,0,0,0,1,0,1,4,1
348631,51.651451,-0.05654,0,0,0,1,0,2,6,1
348632,51.359618,-0.313301,1,0,1,0,0,2,6,0
348633,51.558364,-0.056731,0,0,0,1,0,2,6,2
348634,51.476232,-0.148239,1,0,1,0,0,2,6,2
348635,51.525867,0.029174,0,1,0,0,0,2,6,2
348636,51.502779,-0.158575,0,0,0,1,0,2,6,2
348637,51.582899,0.024988,0,0,0,1,0,2,6,0
348638,51.462898,-0.115106,1,1,0,0,0,2,0,2
348639,51.532116,-0.264401,0,1,0,0,0,2,6,2
348640,51.502037,-0.190073,0,0,0,1,0,2,6,1
348641,51.604884,-0.016519,0,0,1,0,0,2,0,0
348642,51.535484,-0.166008,1,0,1,0,0,2,0,2
348643,51.476099,-0.205068,0,0,1,0,0,2,5,0
348644,51.507883,-0.291447,0,0,0,1,0,2,4,2
348645,51.495331,-0.4542,0,0,0,1,0,2,6,1
348646,51.413577,-0.052063,0,0,0,0,1,2,6,1
348647,51.464071,0.096977,0,0,0,0,1,2,6,0
348648,51.533172,0.029485,1,0,0,1,0,2,6,2
348649,51.492685,-0.266893,0,0,1,0,0,2,6,1
348650,51.603766,-0.096744,0,0,0,0,1,2,6,1
348651,51.524235,-0.094973,0,0,0,0,1,2,0,1
348652,51.557554,0.067459,2,0,0,0,1,2,6,0
348653,51.531663,0.06343,0,0,1,0,0,2,0,2
348654,51.616018,-0.086467,0,0,0,1,0,2,4,1
348655,51.523161,-0.219478,0,0,0,1,0,2,0,1
348656,51.518685,-0.197845,0,0,0,0,1,2,0,2
348657,51.551626,-0.22868,0,0,0,0,1,2,6,1
348658,51.444341,0.081337,0,1,0,0,0,2,6,0
348659,51.56126,-0.183596,0,0,0,0,1,2,6,2
348660,51.603806,-0.257337,1,0,0,0,1,2,0,2
348661,51.559887,-0.242223,1,0,0,0,1,2,6,1
348662,51.344143,-0.017201,0,0,0,1,0,2,6,2
348663,51.491505,-0.047057,0,0,0,1,0,2,0,2
348664,51.608646,-0.021526,0,0,0,1,0,2,5,0
348665,51.5664,0.110556,0,0,0,0,1,2,6,0
348666,51.481291,0.07635,0,1,0,0,0,2,0,0
348667,51.428036,-0.085814,1,1,0,0,0,2,0,2
348668,51.571108,0.083601,0,0,1,0,0,2,0,0
348669,51.530762,-0.294714,0,0,1,0,0,2,0,2
348670,51.51282,0.181813,0,0,0,1,0,2,0,0
348671,51.401778,-0.197556,0,0,1,0,0,2,0,1
348672,51.336252,-0.119444,0,0,1,0,0,2,0,2
348673,51.429954,-0.401686,0,0,1,0,0,2,0,1
348674,51.410838,-0.122856,0,0,1,0,0,2,0,2
348675,51.52292,-0.07773,1,0,1,0,0,2,0,2
348676,51.565085,-0.134532,0,0,1,0,0,2,0,1
348677,51.464276,-0.103532,0,0,1,0,0,2,0,2
348678,51.473479,-0.160763,1,0,0,1,0,2,0,2
348679,51.407201,-0.223526,0,0,0,1,0,2,4,1
348680,51.531826,0.128292,0,0,1,0,0,2,0,0
348681,51.474969,-0.04016,1,0,0,0,1,1,0,1
348682,51.424555,-0.209203,0,0,0,0,1,2,2,1
348683,51.604909,-0.096754,0,0,1,0,0,2,0,1
348684,51.490387,-0.176994,0,1,0,0,0,2,1,1
348685,51.586132,-0.230644,0,0,0,1,0,2,6,2
348686,51.467984,0.028966,0,0,0,1,0,2,0,0
346303,51.497818,-0.178916,0,0,1,0,0,1,2,1
346304,51.52474,-0.07575,0,0,0,1,0,1,4,2
346305,51.612722,-0.277187,0,0,0,1,0,1,4,2
346306,51.513988,-0.251139,0,0,1,0,0,1,4,2
346307,51.432003,-0.396291,0,0,0,1,0,1,4,1
346308,51.396197,0.112257,0,0,1,0,0,1,4,1
346309,51.566804,-0.081059,0,0,0,1,0,1,4,2
346310,51.579181,-0.324322,0,0,0,1,0,1,4,1
346311,51.65293,-0.20889,0,0,0,0,1,1,3,2
346312,51.672877,-0.033668,1,0,0,1,0,1,4,1
346313,51.54891,-0.061461,0,0,0,1,0,1,4,2
346314,51.48008,-0.009338,0,0,0,1,0,1,4,0
346315,51.526344,-0.064481,0,0,0,0,1,1,2,2
346316,51.651296,-0.070612,0,0,0,0,1,1,2,1
346317,51.665249,-0.043774,0,0,0,1,0,1,4,1
346318,51.557238,-0.214484,1,0,0,1,0,1,4,2
346319,51.517172,-0.215359,0,0,0,1,0,1,4,1
346320,51.464752,-0.266713,0,0,1,0,0,1,3,0
346321,51.603129,-0.191197,1,0,0,1,0,1,4,2
346322,51.509371,0.013166,0,0,0,1,0,1,4,2
346323,51.51705,-0.12789,0,0,0,1,0,1,4,2
346324,51.518407,-0.063088,1,0,0,1,0,1,4,2
346325,51.452742,0.035646,0,0,0,0,1,1,4,0
346326,51.545529,-0.178166,0,0,0,0,1,1,4,2
346327,51.446995,-0.018879,1,0,0,1,0,1,4,1
346328,51.401606,-0.078105,0,0,0,0,1,1,4,2
346329,51.56511,0.176206,0,0,0,0,1,1,4,0
346330,51.531664,-0.164965,0,0,0,0,1,1,4,2
346331,51.530921,-0.120358,0,0,0,1,0,1,4,2
346332,51.549513,-0.175857,0,0,0,0,1,1,4,2
346333,51.437139,-0.38004,0,0,0,0,1,1,4,1
346334,51.596427,-0.114449,0,0,0,0,1,1,4,1
346335,51.322525,-0.13608,0,0,0,0,1,1,4,2
346336,51.643308,-0.167543,0,0,0,0,1,1,4,2
346337,51.593823,0.009924,0,0,0,0,1,1,4,0
346338,51.44841,-0.124007,2,1,0,0,0,1,5,2
346339,51.472349,-0.031345,0,1,0,0,0,1,5,1
346340,51.415858,-0.054066,0,0,0,0,1,1,4,1
346341,51.474991,-0.13183,0,0,0,0,1,1,4,2
346342,51.474414,0.092397,0,0,0,1,0,1,4,0
346343,51.655307,-0.058052,0,0,0,1,0,1,4,1
346344,51.397868,-0.157774,0,0,0,0,1,1,4,1
346345,51.397501,-0.156783,0,0,0,0,1,1,4,1
346346,51.621304,-0.25486,0,0,1,0,0,1,5,2
346347,51.589391,-0.339191,0,0,0,1,0,1,2,0
346348,51.570875,0.179093,0,0,1,0,0,1,5,0
346349,51.44016,-0.363185,0,0,0,1,0,1,3,0
346350,51.423979,-0.13033,0,0,1,0,0,1,5,2
346351,51.388914,0.067839,0,0,1,0,0,1,5,1
346352,51.551761,0.129886,0,0,1,0,0,1,5,0
346353,51.536228,-0.171645,0,0,0,0,1,1,4,2
346354,51.47791,-0.102492,0,0,0,0,1,1,3,2
346355,51.550505,0.113787,0,0,0,1,0,1,5,0
346356,51.440839,-0.42722,0,0,0,1,0,1,4,1
346357,51.529053,-0.126086,1,0,1,0,0,1,5,2
346358,51.504147,-0.219211,0,0,0,1,0,1,5,0
346359,51.449681,-0.240155,0,0,0,1,0,1,5,2
346360,51.403872,-0.275802,0,0,1,0,0,1,5,0
346361,51.507782,-0.140591,0,0,0,1,0,1,5,2
346362,51.579497,-0.237296,0,0,0,0,1,1,3,2
346363,51.528506,-0.355867,0,0,0,1,0,1,5,2
346364,51.426481,-0.053686,0,0,0,0,1,1,4,1
346365,51.502357,-0.226932,1,0,0,1,0,1,5,0
346366,51.577998,-0.325881,0,0,1,0,0,1,5,1
346367,51.599143,-0.310477,0,0,0,1,0,1,4,0
346368,51.533136,0.054817,1,0,0,1,0,1,5,2
346369,51.519473,-0.265631,0,0,0,1,0,1,5,2
346370,51.541714,-0.175679,1,0,0,1,0,1,5,2
346371,51.429433,-0.035478,0,0,0,0,1,1,5,1
346372,51.508344,-0.277452,0,0,0,0,1,1,5,2
346373,51.621476,-0.133925,0,0,0,1,0,1,5,1
346374,51.439286,-0.361806,0,0,0,0,1,1,5,0
346375,51.582557,-0.229094,0,0,0,0,1,1,5,2
346376,51.53383,0.036147,0,0,0,0,1,1,5,2
346377,51.493504,-0.104754,0,0,0,1,0,1,5,2
346378,51.46715,-0.401236,0,0,0,0,1,1,5,1
346379,51.532448,-0.025019,0,0,0,0,1,1,5,2
346380,51.450275,-0.100788,0,0,0,0,1,1,5,2
346381,51.587828,-0.252015,0,0,0,1,0,1,5,2
346382,51.492726,-0.254459,0,0,0,1,0,1,5,1
346383,51.598232,-0.276306,0,0,0,0,1,1,5,0
346384,51.546793,-0.23494,0,0,0,0,1,1,5,1
346385,51.49311,-0.223761,0,0,0,0,1,1,5,0
346386,51.546607,0.157496,0,0,0,0,1,1,5,0
346387,51.535387,-0.205116,1,0,0,0,1,1,5,1
346388,51.485195,-0.197135,0,0,0,0,1,1,5,0
346389,51.464449,-0.168094,0,0,0,0,1,1,5,2
346390,51.511247,-0.119294,0,0,0,0,1,1,5,2
346391,51.526139,-0.083808,0,0,0,0,1,1,5,2
346392,51.453968,-0.210902,0,1,0,0,0,1,5,2
346393,51.51899,-0.168789,0,0,0,0,1,1,5,2
346394,51.550711,-0.052918,0,0,0,0,1,1,5,2
346395,51.499872,-0.38613,0,0,0,0,1,1,5,2
346396,51.601844,-0.049735,0,1,0,0,0,1,6,1
346397,51.418562,0.097266,0,0,0,1,0,1,5,0
346398,51.380846,-0.282171,1,0,0,0,1,1,5,0
346399,51.415336,0.126054,0,0,0,1,0,1,5,0
346400,51.533291,0.071059,0,0,1,0,0,1,6,2
346401,51.451175,-0.258894,0,0,1,0,0,1,6,0
346402,51.641398,-0.17132,1,0,1,0,0,1,6,2
346403,51.42402,0.089288,0,0,0,1,0,1,6,0
346404,51.532076,-0.310337,0,0,1,0,0,1,5,2
346405,51.596823,-0.318649,0,0,1,0,0,1,6,0
346406,51.627333,-0.071268,0,1,0,0,0,1,6,1
346407,51.574552,-0.24033,0,0,0,1,0,1,6,2
346408,51.531554,-0.170578,1,0,0,1,0,1,6,2
346409,51.494815,-0.438299,0,0,0,1,0,1,6,1
346410,51.514113,-0.061152,0,1,0,0,0,1,3,2
346411,51.489953,-0.079952,0,0,0,1,0,1,6,2
346412,51.522383,0.067984,0,0,0,0,1,1,5,2
346413,51.389797,-0.188641,0,0,0,1,0,1,6,1
346414,51.478916,-0.170841,0,0,0,0,1,1,4,2
346415,51.614101,-0.04762,0,0,0,1,0,1,6,1
348687,51.618206,-0.063074,0,0,0,1,0,1,3,1
348688,51.494494,-0.119868,0,0,1,0,0,2,0,2
348689,51.542545,-0.377324,0,0,1,0,0,2,0,2
348690,51.492234,-0.12084,0,0,0,0,1,2,0,2
348691,51.468177,-0.190463,1,0,0,0,1,4,2,0
348692,51.499599,-0.195846,0,0,0,1,0,2,0,1
348693,51.55349,0.084685,0,0,0,1,0,2,0,0
348694,51.459617,-0.156469,0,1,0,0,0,2,1,2
348695,51.578899,-0.33865,1,0,1,0,0,2,0,0
348696,51.484015,-0.407559,0,0,0,0,1,2,0,1
348697,51.454384,-0.119703,0,0,0,1,0,2,0,2
348698,51.490073,-0.044194,0,0,1,0,0,1,2,1
348699,51.552132,0.13224,0,0,0,1,0,2,0,0
348700,51.441425,-0.172527,0,0,1,0,0,2,1,2
